Demand,Hour,Day of week,Specific hour,datetime,temp,windspeed,visibility,conditions
61,4181,Sunday,5,2022-06-26T06:00:00,18.3,8.6,29.0,Partially cloudy
11,4182,Sunday,6,2022-06-26T07:00:00,19.1,9.3,31.0,Overcast
30,4183,Sunday,7,2022-06-26T08:00:00,20.6,8.3,50.0,Overcast
65,4184,Sunday,8,2022-06-26T09:00:00,22.1,19.8,46.0,Overcast
119,4185,Sunday,9,2022-06-26T10:00:00,22.1,18.0,40.0,Partially cloudy
184,4186,Sunday,10,2022-06-26T11:00:00,23.6,19.4,40.0,Partially cloudy
239,4187,Sunday,11,2022-06-26T12:00:00,23.9,21.2,34.0,Partially cloudy
261,4188,Sunday,12,2022-06-26T13:00:00,24.3,24.4,47.0,Overcast
262,4189,Sunday,13,2022-06-26T14:00:00,23.9,15.5,46.0,Partially cloudy
222,4190,Sunday,14,2022-06-26T15:00:00,25.1,12.6,48.0,Partially cloudy
183,4191,Sunday,15,2022-06-26T16:00:00,25.1,9.4,,Partially cloudy
330,4192,Sunday,16,2022-06-26T17:00:00,25.3,11.2,,Overcast
393,4193,Sunday,17,2022-06-26T18:00:00,25.1,7.2,,Overcast
396,4194,Sunday,18,2022-06-26T19:00:00,24.6,14.4,,Overcast
411,4195,Sunday,19,2022-06-26T20:00:00,23.8,12.2,41.0,Overcast
397,4196,Sunday,20,2022-06-26T21:00:00,22.1,20.8,,Overcast
357,4197,Sunday,21,2022-06-26T22:00:00,20.6,15.5,,Overcast
300,4198,Sunday,22,2022-06-26T23:00:00,19.8,16.5,,Overcast
189,4199,Sunday,23,2022-06-27T00:00:00,19.6,15.5,48.0,Overcast
100,4200,Monday,0,2022-06-27T01:00:00,18.1,12.6,20.0,"Rain, Overcast"
77,4201,Monday,1,2022-06-27T02:00:00,16.4,21.5,7.2,"Rain, Overcast"
52,4202,Monday,2,2022-06-27T03:00:00,16.2,20.8,34.8,"Rain, Overcast"
20,4203,Monday,3,2022-06-27T04:00:00,15.8,16.9,41.8,"Rain, Overcast"
11,4204,Monday,4,2022-06-27T05:00:00,15.8,6.5,8.0,"Rain, Overcast"
29,4205,Monday,5,2022-06-27T06:00:00,15.3,16.9,24.0,"Rain, Overcast"
64,4206,Monday,6,2022-06-27T07:00:00,14.6,15.1,41.9,"Rain, Overcast"
94,4207,Monday,7,2022-06-27T08:00:00,14.6,17.3,41.0,Overcast
50,4208,Monday,8,2022-06-27T09:00:00,15.1,9.4,48.0,Overcast
92,4209,Monday,9,2022-06-27T10:00:00,15.8,16.5,46.0,Overcast
141,4210,Monday,10,2022-06-27T11:00:00,16.8,6.9,35.0,Overcast
184,4211,Monday,11,2022-06-27T12:00:00,17.5,2.6,29.0,Overcast
161,4212,Monday,12,2022-06-27T13:00:00,18.6,6.8,34.9,"Rain, Overcast"
202,4213,Monday,13,2022-06-27T14:00:00,19.6,9.0,24.0,Overcast
172,4214,Monday,14,2022-06-27T15:00:00,18.3,19.4,29.0,Overcast
142,4215,Monday,15,2022-06-27T16:00:00,17.9,15.1,41.9,Overcast
240,4216,Monday,16,2022-06-27T17:00:00,17.1,12.6,18.1,"Rain, Overcast"
269,4217,Monday,17,2022-06-27T18:00:00,17.1,13.3,11.0,"Rain, Overcast"
280,4218,Monday,18,2022-06-27T19:00:00,17.0,16.2,45.0,"Rain, Overcast"
270,4219,Monday,19,2022-06-27T20:00:00,17.0,12.6,45.0,"Rain, Overcast"
240,4220,Monday,20,2022-06-27T21:00:00,16.6,8.6,43.0,"Rain, Overcast"
198,4221,Monday,21,2022-06-27T22:00:00,15.6,7.2,27.1,"Rain, Overcast"
151,4222,Monday,22,2022-06-27T23:00:00,15.3,5.4,30.9,Overcast
86,4223,Monday,23,2022-06-28T00:00:00,14.9,6.5,13.0,Overcast
105,4224,Tuesday,0,2022-06-28T01:00:00,15.1,6.8,13.0,"Rain, Partially cloudy"
81,4225,Tuesday,1,2022-06-28T02:00:00,15.0,5.4,12.0,Overcast
54,4226,Tuesday,2,2022-06-28T03:00:00,15.0,15.1,17.9,Partially cloudy
20,4227,Tuesday,3,2022-06-28T04:00:00,14.3,6.1,22.9,Partially cloudy
10,4228,Tuesday,4,2022-06-28T05:00:00,12.9,8.6,7.0,Clear
30,4229,Tuesday,5,2022-06-28T06:00:00,11.6,6.9,0.0,Clear
67,4230,Tuesday,6,2022-06-28T07:00:00,13.4,9.0,4.0,Clear
99,4231,Tuesday,7,2022-06-28T08:00:00,15.2,10.1,15.0,Clear
45,4232,Tuesday,8,2022-06-28T09:00:00,17.3,17.3,43.0,Clear
83,4233,Tuesday,9,2022-06-28T10:00:00,19.0,19.0,42.0,Partially cloudy
128,4234,Tuesday,10,2022-06-28T11:00:00,20.0,17.2,32.1,Partially cloudy
166,4235,Tuesday,11,2022-06-28T12:00:00,20.5,14.0,45.0,Partially cloudy
180,4236,Tuesday,12,2022-06-28T13:00:00,21.0,17.2,37.0,Partially cloudy
182,4237,Tuesday,13,2022-06-28T14:00:00,22.1,9.3,,Partially cloudy
140,4238,Tuesday,14,2022-06-28T15:00:00,23.3,12.6,,Clear
127,4239,Tuesday,15,2022-06-28T16:00:00,23.1,3.2,,Partially cloudy
254,4240,Tuesday,16,2022-06-28T17:00:00,22.4,7.2,45.0,Partially cloudy
240,4241,Tuesday,17,2022-06-28T18:00:00,23.6,7.9,,Clear
230,4242,Tuesday,18,2022-06-28T19:00:00,24.1,6.1,39.0,Clear
202,4243,Tuesday,19,2022-06-28T20:00:00,23.1,5.0,,Partially cloudy
163,4244,Tuesday,20,2022-06-28T21:00:00,22.6,3.6,15.0,Clear
120,4245,Tuesday,21,2022-06-28T22:00:00,20.2,3.6,44.0,Clear
82,4246,Tuesday,22,2022-06-28T23:00:00,18.2,8.6,48.0,Clear
41,4247,Tuesday,23,2022-06-29T00:00:00,17.5,7.9,37.0,Clear
100,4248,Wednesday,0,2022-06-29T01:00:00,17.2,6.1,32.0,Clear
77,4249,Wednesday,1,2022-06-29T02:00:00,16.0,7.6,39.0,Clear
52,4250,Wednesday,2,2022-06-29T03:00:00,14.3,9.7,49.0,Overcast
20,4251,Wednesday,3,2022-06-29T04:00:00,13.8,11.1,49.0,Overcast
11,4252,Wednesday,4,2022-06-29T05:00:00,14.2,7.2,40.0,Overcast
29,4253,Wednesday,5,2022-06-29T06:00:00,13.6,9.7,48.0,Overcast
64,4254,Wednesday,6,2022-06-29T07:00:00,14.8,6.8,47.0,Partially cloudy
93,4255,Wednesday,7,2022-06-29T08:00:00,17.1,11.9,,Partially cloudy
59,4256,Wednesday,8,2022-06-29T09:00:00,18.6,11.2,,Overcast
100,4257,Wednesday,9,2022-06-29T10:00:00,20.1,13.7,,Partially cloudy
136,4258,Wednesday,10,2022-06-29T11:00:00,23.5,16.5,,Partially cloudy
151,4259,Wednesday,11,2022-06-29T12:00:00,25.1,20.5,,Partially cloudy
136,4260,Wednesday,12,2022-06-29T13:00:00,27.0,21.6,,Partially cloudy
109,4261,Wednesday,13,2022-06-29T14:00:00,26.6,21.6,,Partially cloudy
73,4262,Wednesday,14,2022-06-29T15:00:00,27.1,15.1,,Overcast
45,4263,Wednesday,15,2022-06-29T16:00:00,27.1,16.2,12.0,Overcast
245,4264,Wednesday,16,2022-06-29T17:00:00,26.6,13.7,35.0,Partially cloudy
276,4265,Wednesday,17,2022-06-29T18:00:00,27.3,16.2,35.0,Partially cloudy
260,4266,Wednesday,18,2022-06-29T19:00:00,26.3,18.3,,Clear
251,4267,Wednesday,19,2022-06-29T20:00:00,26.0,11.8,,Clear
223,4268,Wednesday,20,2022-06-29T21:00:00,24.6,10.4,,Clear
184,4269,Wednesday,21,2022-06-29T22:00:00,23.4,9.7,49.0,Clear
141,4270,Wednesday,22,2022-06-29T23:00:00,21.7,9.7,,Clear
79,4271,Wednesday,23,2022-06-30T00:00:00,20.7,12.9,,Clear
80,4272,Thursday,0,2022-06-30T01:00:00,19.9,12.9,,Clear
61,4273,Thursday,1,2022-06-30T02:00:00,19.5,9.0,,Clear
24,4274,Thursday,2,2022-06-30T03:00:00,17.6,9.7,,Clear
11,4275,Thursday,3,2022-06-30T04:00:00,18.0,13.3,,Clear
33,4276,Thursday,4,2022-06-30T05:00:00,16.5,9.3,45.0,Clear
69,4277,Thursday,5,2022-06-30T06:00:00,16.1,7.9,38.0,Clear
14,4278,Thursday,6,2022-06-30T07:00:00,18.0,5.4,47.0,Clear
36,4279,Thursday,7,2022-06-30T08:00:00,19.8,6.5,,Clear
78,4280,Thursday,8,2022-06-30T09:00:00,21.5,15.8,,Clear
136,4281,Thursday,9,2022-06-30T10:00:00,23.1,17.6,,Clear
199,4282,Thursday,10,2022-06-30T11:00:00,24.2,16.2,,Clear
241,4283,Thursday,11,2022-06-30T12:00:00,25.2,11.2,,Clear
240,4284,Thursday,12,2022-06-30T13:00:00,26.3,14.4,,Clear
199,4285,Thursday,13,2022-06-30T14:00:00,27.6,8.3,47.0,Clear
150,4286,Thursday,14,2022-06-30T15:00:00,28.2,12.6,,Clear
108,4287,Thursday,15,2022-06-30T16:00:00,28.7,7.9,,Clear
316,4288,Thursday,16,2022-06-30T17:00:00,28.2,10.4,46.0,Partially cloudy
330,4289,Thursday,17,2022-06-30T18:00:00,29.5,19.4,45.0,Partially cloudy
288,4290,Thursday,18,2022-06-30T19:00:00,28.4,16.5,46.0,Clear
252,4291,Thursday,19,2022-06-30T20:00:00,28.1,18.0,,Overcast
204,4292,Thursday,20,2022-06-30T21:00:00,26.8,16.6,,Clear
150,4293,Thursday,21,2022-06-30T22:00:00,25.3,12.6,,Clear
102,4294,Thursday,22,2022-06-30T23:00:00,23.8,13.3,46.0,Clear
51,4295,Thursday,23,2022-07-01T00:00:00,20.0,40.9,39.0,"Rain, Overcast"
60,4296,Friday,0,2022-07-01T01:00:00,18.2,7.0,50.0,"Rain, Overcast"
47,4297,Friday,1,2022-07-01T02:00:00,18.1,15.5,24.9,"Rain, Overcast"
20,4298,Friday,2,2022-07-01T03:00:00,17.3,20.5,26.0,"Rain, Overcast"
10,4299,Friday,3,2022-07-01T04:00:00,16.6,21.5,14.0,"Rain, Overcast"
27,4300,Friday,4,2022-07-01T05:00:00,15.2,20.9,4.1,"Rain, Overcast"
52,4301,Friday,5,2022-07-01T06:00:00,15.1,20.2,43.8,"Rain, Overcast"
15,4302,Friday,6,2022-07-01T07:00:00,14.7,16.2,15.9,"Rain, Overcast"
30,4303,Friday,7,2022-07-01T08:00:00,15.1,14.0,43.0,"Rain, Overcast"
79,4304,Friday,8,2022-07-01T09:00:00,15.1,19.1,38.1,Overcast
106,4305,Friday,9,2022-07-01T10:00:00,15.6,16.2,28.0,"Rain, Overcast"
145,4306,Friday,10,2022-07-01T11:00:00,15.4,15.8,9.2,"Rain, Overcast"
161,4307,Friday,11,2022-07-01T12:00:00,15.9,15.1,20.1,"Rain, Overcast"
181,4308,Friday,12,2022-07-01T13:00:00,16.6,15.8,24.0,Overcast
146,4309,Friday,13,2022-07-01T14:00:00,18.3,20.8,38.9,Overcast
96,4310,Friday,14,2022-07-01T15:00:00,18.8,20.1,40.9,Overcast
59,4311,Friday,15,2022-07-01T16:00:00,18.7,21.9,39.0,Overcast
375,4312,Friday,16,2022-07-01T17:00:00,20.1,19.4,42.0,Overcast
356,4313,Friday,17,2022-07-01T18:00:00,20.6,11.2,50.0,Partially cloudy
280,4314,Friday,18,2022-07-01T19:00:00,20.1,19.0,46.0,Overcast
220,4315,Friday,19,2022-07-01T20:00:00,19.8,17.2,49.0,Partially cloudy
156,4316,Friday,20,2022-07-01T21:00:00,18.8,9.0,45.0,Partially cloudy
101,4317,Friday,21,2022-07-01T22:00:00,16.6,7.9,36.0,Clear
59,4318,Friday,22,2022-07-01T23:00:00,15.1,7.6,23.0,Clear
25,4319,Friday,23,2022-07-02T00:00:00,14.1,4.7,10.0,Clear
60,4320,Saturday,0,2022-07-02T01:00:00,13.6,4.3,16.0,Clear
46,4321,Saturday,1,2022-07-02T02:00:00,12.6,3.6,47.8,Clear
21,4322,Saturday,2,2022-07-02T03:00:00,10.7,7.9,43.9,Clear
10,4323,Saturday,3,2022-07-02T04:00:00,11.1,5.4,34.9,Clear
27,4324,Saturday,4,2022-07-02T05:00:00,10.8,5.8,38.9,Clear
52,4325,Saturday,5,2022-07-02T06:00:00,11.1,6.5,44.9,Clear
186,4326,Saturday,6,2022-07-02T07:00:00,13.3,8.6,46.9,Clear
240,4327,Saturday,7,2022-07-02T08:00:00,15.8,9.0,47.0,Clear
186,4328,Saturday,8,2022-07-02T09:00:00,18.3,12.6,39.0,Clear
87,4329,Saturday,9,2022-07-02T10:00:00,20.1,20.1,,Clear
25,4330,Saturday,10,2022-07-02T11:00:00,21.3,22.0,,Clear
4,4331,Saturday,11,2022-07-02T12:00:00,22.1,19.8,35.0,Partially cloudy
1,4332,Saturday,12,2022-07-02T13:00:00,22.5,13.0,,Partially cloudy
0,4333,Saturday,13,2022-07-02T14:00:00,22.8,18.7,,Partially cloudy
0,4334,Saturday,14,2022-07-02T15:00:00,22.9,18.7,,Overcast
1,4335,Saturday,15,2022-07-02T16:00:00,23.6,18.7,,Overcast
94,4336,Saturday,16,2022-07-02T17:00:00,25.1,16.5,,Partially cloudy
43,4337,Saturday,17,2022-07-02T18:00:00,25.3,8.7,,Partially cloudy
15,4338,Saturday,18,2022-07-02T19:00:00,25.0,7.2,,Partially cloudy
5,4339,Saturday,19,2022-07-02T20:00:00,24.1,4.7,,Partially cloudy
2,4340,Saturday,20,2022-07-02T21:00:00,24.7,5.0,,Partially cloudy
0,4341,Saturday,21,2022-07-02T22:00:00,21.2,11.5,,Partially cloudy
0,4342,Saturday,22,2022-07-02T23:00:00,20.9,10.1,,Partially cloudy
0,4343,Saturday,23,2022-07-03T00:00:00,19.2,10.1,,Overcast
70,4344,Sunday,0,2022-07-03T01:00:00,18.9,10.1,50.0,Overcast
54,4345,Sunday,1,2022-07-03T02:00:00,17.5,9.7,,Partially cloudy
22,4346,Sunday,2,2022-07-03T03:00:00,16.8,10.0,48.0,Partially cloudy
10,4347,Sunday,3,2022-07-03T04:00:00,14.2,5.0,41.0,Clear
30,4348,Sunday,4,2022-07-03T05:00:00,13.4,1.8,42.9,Partially cloudy
61,4349,Sunday,5,2022-07-03T06:00:00,13.2,3.6,32.0,Overcast
11,4350,Sunday,6,2022-07-03T07:00:00,15.2,2.9,40.0,Partially cloudy
29,4351,Sunday,7,2022-07-03T08:00:00,17.8,4.7,47.0,Clear
65,4352,Sunday,8,2022-07-03T09:00:00,21.1,5.8,,Partially cloudy
119,4353,Sunday,9,2022-07-03T10:00:00,23.8,6.5,,Partially cloudy
183,4354,Sunday,10,2022-07-03T11:00:00,24.8,8.3,,Clear
238,4355,Sunday,11,2022-07-03T12:00:00,26.0,6.5,,Clear
260,4356,Sunday,12,2022-07-03T13:00:00,25.8,12.9,,Clear
263,4357,Sunday,13,2022-07-03T14:00:00,25.6,18.3,49.0,Partially cloudy
222,4358,Sunday,14,2022-07-03T15:00:00,25.6,15.8,,Partially cloudy
184,4359,Sunday,15,2022-07-03T16:00:00,24.9,15.5,,Partially cloudy
301,4360,Sunday,16,2022-07-03T17:00:00,21.8,12.3,,"Rain, Partially cloudy"
394,4361,Sunday,17,2022-07-03T18:00:00,22.5,11.9,,Rain
397,4362,Sunday,18,2022-07-03T19:00:00,23.3,5.4,,Partially cloudy
410,4363,Sunday,19,2022-07-03T20:00:00,20.3,29.1,,Rain
397,4364,Sunday,20,2022-07-03T21:00:00,18.1,23.7,,"Rain, Partially cloudy"
358,4365,Sunday,21,2022-07-03T22:00:00,16.8,15.1,,Clear
301,4366,Sunday,22,2022-07-03T23:00:00,15.1,9.7,40.0,Clear
189,4367,Sunday,23,2022-07-04T00:00:00,13.8,3.6,23.0,Clear
100,4368,Monday,0,2022-07-04T01:00:00,12.4,6.1,31.9,Clear
77,4369,Monday,1,2022-07-04T02:00:00,11.4,6.1,21.9,Clear
52,4370,Monday,2,2022-07-04T03:00:00,11.4,5.4,7.0,Clear
20,4371,Monday,3,2022-07-04T04:00:00,10.6,8.3,1.0,Clear
10,4372,Monday,4,2022-07-04T05:00:00,11.2,9.7,26.9,Clear
29,4373,Monday,5,2022-07-04T06:00:00,10.9,5.4,15.1,Clear
64,4374,Monday,6,2022-07-04T07:00:00,13.1,8.3,23.0,Clear
93,4375,Monday,7,2022-07-04T08:00:00,15.6,12.2,45.9,Clear
50,4376,Monday,8,2022-07-04T09:00:00,17.1,17.6,,Partially cloudy
92,4377,Monday,9,2022-07-04T10:00:00,18.6,17.3,,Partially cloudy
142,4378,Monday,10,2022-07-04T11:00:00,20.8,15.5,49.0,Partially cloudy
184,4379,Monday,11,2022-07-04T12:00:00,21.5,17.6,,Partially cloudy
200,4380,Monday,12,2022-07-04T13:00:00,21.5,20.9,,Partially cloudy
202,4381,Monday,13,2022-07-04T14:00:00,22.1,23.4,,Partially cloudy
172,4382,Monday,14,2022-07-04T15:00:00,22.1,24.8,,Partially cloudy
142,4383,Monday,15,2022-07-04T16:00:00,23.6,23.7,,Partially cloudy
264,4384,Monday,16,2022-07-04T17:00:00,23.1,22.3,,Partially cloudy
297,4385,Monday,17,2022-07-04T18:00:00,23.1,26.2,,Partially cloudy
281,4386,Monday,18,2022-07-04T19:00:00,22.3,25.9,46.0,Partially cloudy
270,4387,Monday,19,2022-07-04T20:00:00,20.8,24.8,50.0,Partially cloudy
240,4388,Monday,20,2022-07-04T21:00:00,19.8,18.0,,Clear
198,4389,Monday,21,2022-07-04T22:00:00,17.5,14.0,,Clear
151,4390,Monday,22,2022-07-04T23:00:00,15.0,9.0,,Clear
86,4391,Monday,23,2022-07-05T00:00:00,13.5,4.7,45.0,Clear
105,4392,Tuesday,0,2022-07-05T01:00:00,11.6,6.5,48.0,Partially cloudy
81,4393,Tuesday,1,2022-07-05T02:00:00,11.8,2.9,48.0,Clear
54,4394,Tuesday,2,2022-07-05T03:00:00,11.3,4.0,46.0,Clear
20,4395,Tuesday,3,2022-07-05T04:00:00,11.0,1.8,38.0,Clear
11,4396,Tuesday,4,2022-07-05T05:00:00,10.2,1.8,23.0,Clear
30,4397,Tuesday,5,2022-07-05T06:00:00,10.5,1.8,40.9,Clear
67,4398,Tuesday,6,2022-07-05T07:00:00,12.3,1.8,38.9,Clear
98,4399,Tuesday,7,2022-07-05T08:00:00,14.8,7.6,46.0,Clear
45,4400,Tuesday,8,2022-07-05T09:00:00,18.1,17.6,,Clear
82,4401,Tuesday,9,2022-07-05T10:00:00,18.6,21.2,,Clear
127,4402,Tuesday,10,2022-07-05T11:00:00,20.0,16.9,49.0,Partially cloudy
165,4403,Tuesday,11,2022-07-05T12:00:00,19.6,23.4,39.0,Partially cloudy
180,4404,Tuesday,12,2022-07-05T13:00:00,19.4,15.8,,Partially cloudy
182,4405,Tuesday,13,2022-07-05T14:00:00,20.8,21.9,,Partially cloudy
154,4406,Tuesday,14,2022-07-05T15:00:00,21.3,22.3,,Partially cloudy
127,4407,Tuesday,15,2022-07-05T16:00:00,20.3,25.2,,Partially cloudy
253,4408,Tuesday,16,2022-07-05T17:00:00,21.1,17.6,49.0,Partially cloudy
264,4409,Tuesday,17,2022-07-05T18:00:00,19.5,20.5,,Partially cloudy
230,4410,Tuesday,18,2022-07-05T19:00:00,19.3,25.2,,Partially cloudy
202,4411,Tuesday,19,2022-07-05T20:00:00,18.8,22.6,47.0,Partially cloudy
162,4412,Tuesday,20,2022-07-05T21:00:00,17.3,20.8,49.0,Clear
120,4413,Tuesday,21,2022-07-05T22:00:00,15.1,11.5,,Clear
82,4414,Tuesday,22,2022-07-05T23:00:00,12.4,11.1,,Partially cloudy
40,4415,Tuesday,23,2022-07-06T00:00:00,12.3,11.8,47.0,Clear
100,4416,Wednesday,0,2022-07-06T01:00:00,11.1,13.3,50.0,Clear
77,4417,Wednesday,1,2022-07-06T02:00:00,11.6,7.9,47.0,"Rain, Partially cloudy"
52,4418,Wednesday,2,2022-07-06T03:00:00,12.0,8.3,45.0,Partially cloudy
20,4419,Wednesday,3,2022-07-06T04:00:00,12.6,9.7,46.0,Partially cloudy
11,4420,Wednesday,4,2022-07-06T05:00:00,12.3,8.6,48.9,"Rain, Partially cloudy"
29,4421,Wednesday,5,2022-07-06T06:00:00,13.0,13.3,6.0,Partially cloudy
64,4422,Wednesday,6,2022-07-06T07:00:00,13.5,12.6,40.0,"Rain, Partially cloudy"
94,4423,Wednesday,7,2022-07-06T08:00:00,14.8,15.8,47.0,Clear
47,4424,Wednesday,8,2022-07-06T09:00:00,15.5,19.8,5.0,"Rain, Partially cloudy"
79,4425,Wednesday,9,2022-07-06T10:00:00,16.0,23.3,,"Rain, Partially cloudy"
109,4426,Wednesday,10,2022-07-06T11:00:00,17.3,19.8,20.0,"Rain, Overcast"
150,4427,Wednesday,11,2022-07-06T12:00:00,17.5,24.8,46.0,Partially cloudy
135,4428,Wednesday,12,2022-07-06T13:00:00,17.4,24.4,46.0,Partially cloudy
109,4429,Wednesday,13,2022-07-06T14:00:00,18.2,21.9,,Partially cloudy
72,4430,Wednesday,14,2022-07-06T15:00:00,19.5,19.4,48.0,Overcast
44,4431,Wednesday,15,2022-07-06T16:00:00,20.1,16.5,39.0,Overcast
245,4432,Wednesday,16,2022-07-06T17:00:00,19.8,21.9,,Overcast
276,4433,Wednesday,17,2022-07-06T18:00:00,18.9,19.4,,Overcast
261,4434,Wednesday,18,2022-07-06T19:00:00,19.1,19.0,,Overcast
251,4435,Wednesday,19,2022-07-06T20:00:00,18.0,29.5,,Overcast
224,4436,Wednesday,20,2022-07-06T21:00:00,17.1,20.9,,Overcast
185,4437,Wednesday,21,2022-07-06T22:00:00,14.2,17.6,20.0,"Rain, Overcast"
141,4438,Wednesday,22,2022-07-06T23:00:00,13.6,11.6,27.9,"Rain, Overcast"
79,4439,Wednesday,23,2022-07-07T00:00:00,14.0,19.8,18.9,"Rain, Overcast"
80,4440,Thursday,0,2022-07-07T01:00:00,14.1,17.6,3.0,"Rain, Overcast"
61,4441,Thursday,1,2022-07-07T02:00:00,14.3,16.9,13.0,"Rain, Overcast"
25,4442,Thursday,2,2022-07-07T03:00:00,14.8,18.0,12.9,"Rain, Overcast"
10,4443,Thursday,3,2022-07-07T04:00:00,15.1,18.7,15.0,"Rain, Overcast"
33,4444,Thursday,4,2022-07-07T05:00:00,15.3,17.2,13.0,"Rain, Overcast"
69,4445,Thursday,5,2022-07-07T06:00:00,15.3,20.8,6.0,"Rain, Overcast"
14,4446,Thursday,6,2022-07-07T07:00:00,15.5,16.2,15.1,"Rain, Overcast"
30,4447,Thursday,7,2022-07-07T08:00:00,15.9,17.6,5.0,"Rain, Overcast"
62,4448,Thursday,8,2022-07-07T09:00:00,16.3,23.7,37.0,"Rain, Overcast"
110,4449,Thursday,9,2022-07-07T10:00:00,16.1,27.3,47.0,"Rain, Overcast"
159,4450,Thursday,10,2022-07-07T11:00:00,17.1,32.3,49.8,"Rain, Partially cloudy"
193,4451,Thursday,11,2022-07-07T12:00:00,16.7,23.0,42.9,"Rain, Partially cloudy"
193,4452,Thursday,12,2022-07-07T13:00:00,17.4,31.3,16.0,"Rain, Overcast"
199,4453,Thursday,13,2022-07-07T14:00:00,15.9,28.8,7.0,"Rain, Overcast"
150,4454,Thursday,14,2022-07-07T15:00:00,17.0,33.4,41.9,"Rain, Partially cloudy"
120,4455,Thursday,15,2022-07-07T16:00:00,17.1,37.7,45.9,Partially cloudy
317,4456,Thursday,16,2022-07-07T17:00:00,17.1,35.6,46.9,Partially cloudy
331,4457,Thursday,17,2022-07-07T18:00:00,16.5,30.2,40.9,Partially cloudy
288,4458,Thursday,18,2022-07-07T19:00:00,16.5,32.0,37.9,Partially cloudy
253,4459,Thursday,19,2022-07-07T20:00:00,15.8,34.1,36.0,Partially cloudy
204,4460,Thursday,20,2022-07-07T21:00:00,15.5,28.8,38.0,Partially cloudy
150,4461,Thursday,21,2022-07-07T22:00:00,15.1,23.7,35.9,Partially cloudy
102,4462,Thursday,22,2022-07-07T23:00:00,14.9,23.7,37.9,Partially cloudy
51,4463,Thursday,23,2022-07-08T00:00:00,14.8,23.0,35.0,Partially cloudy
60,4464,Friday,0,2022-07-08T01:00:00,14.6,16.5,33.0,Partially cloudy
46,4465,Friday,1,2022-07-08T02:00:00,14.1,15.8,38.0,Partially cloudy
21,4466,Friday,2,2022-07-08T03:00:00,14.0,15.8,36.0,Partially cloudy
10,4467,Friday,3,2022-07-08T04:00:00,13.8,12.6,41.0,Partially cloudy
27,4468,Friday,4,2022-07-08T05:00:00,13.4,11.2,38.0,Partially cloudy
52,4469,Friday,5,2022-07-08T06:00:00,13.6,14.0,42.0,Partially cloudy
15,4470,Friday,6,2022-07-08T07:00:00,13.8,14.4,45.0,Partially cloudy
38,4471,Friday,7,2022-07-08T08:00:00,15.1,20.1,39.0,Clear
79,4472,Friday,8,2022-07-08T09:00:00,15.8,22.6,46.9,Partially cloudy
106,4473,Friday,9,2022-07-08T10:00:00,16.0,21.6,38.8,"Rain, Overcast"
181,4474,Friday,10,2022-07-08T11:00:00,16.1,19.0,39.8,Overcast
161,4475,Friday,11,2022-07-08T12:00:00,16.3,15.5,41.8,"Rain, Overcast"
145,4476,Friday,12,2022-07-08T13:00:00,17.5,20.8,33.8,"Rain, Overcast"
132,4477,Friday,13,2022-07-08T14:00:00,17.6,23.7,4.0,"Rain, Overcast"
87,4478,Friday,14,2022-07-08T15:00:00,17.5,16.2,41.8,"Rain, Overcast"
58,4479,Friday,15,2022-07-08T16:00:00,19.1,11.9,50.0,Partially cloudy
374,4480,Friday,16,2022-07-08T17:00:00,20.1,13.0,48.0,Partially cloudy
356,4481,Friday,17,2022-07-08T18:00:00,21.5,23.0,50.0,Partially cloudy
280,4482,Friday,18,2022-07-08T19:00:00,21.6,28.0,41.0,Partially cloudy
219,4483,Friday,19,2022-07-08T20:00:00,20.3,28.0,46.0,Partially cloudy
156,4484,Friday,20,2022-07-08T21:00:00,19.1,20.8,42.0,Clear
101,4485,Friday,21,2022-07-08T22:00:00,17.3,13.3,44.9,Partially cloudy
58,4486,Friday,22,2022-07-08T23:00:00,15.8,11.5,41.9,Partially cloudy
25,4487,Friday,23,2022-07-09T00:00:00,13.6,7.2,34.0,Clear
60,4488,Saturday,0,2022-07-09T01:00:00,12.6,6.8,25.0,Partially cloudy
46,4489,Saturday,1,2022-07-09T02:00:00,12.8,5.4,15.0,Partially cloudy
20,4490,Saturday,2,2022-07-09T03:00:00,12.4,5.4,13.0,Partially cloudy
10,4491,Saturday,3,2022-07-09T04:00:00,12.6,5.1,2.1,Overcast
26,4492,Saturday,4,2022-07-09T05:00:00,12.4,5.4,5.1,Overcast
52,4493,Saturday,5,2022-07-09T06:00:00,13.2,3.6,10.0,Overcast
187,4494,Saturday,6,2022-07-09T07:00:00,14.3,7.6,12.0,Overcast
241,4495,Saturday,7,2022-07-09T08:00:00,15.5,12.9,18.0,Overcast
186,4496,Saturday,8,2022-07-09T09:00:00,17.0,17.6,35.9,Overcast
87,4497,Saturday,9,2022-07-09T10:00:00,17.6,16.9,47.0,Overcast
24,4498,Saturday,10,2022-07-09T11:00:00,19.5,21.9,,Overcast
4,4499,Saturday,11,2022-07-09T12:00:00,20.3,21.6,46.0,Overcast
1,4500,Saturday,12,2022-07-09T13:00:00,17.5,20.5,47.0,"Rain, Partially cloudy"
0,4501,Saturday,13,2022-07-09T14:00:00,18.2,31.3,25.1,"Rain, Partially cloudy"
0,4502,Saturday,14,2022-07-09T15:00:00,19.1,30.9,,Overcast
1,4503,Saturday,15,2022-07-09T16:00:00,19.3,34.5,49.0,Overcast
94,4504,Saturday,16,2022-07-09T17:00:00,18.4,33.8,,Partially cloudy
