Demand,Hour,Day of week,Specific hour
83.0,7569,Monday,9
128.0,7570,Monday,10
165.0,7571,Monday,11
181.0,7572,Monday,12
165.0,7573,Monday,13
140.0,7574,Monday,14
115.0,7575,Monday,15
216.0,7576,Monday,16
243.0,7577,Monday,17
252.0,7578,Monday,18
242.0,7579,Monday,19
216.0,7580,Monday,20
178.0,7581,Monday,21
136.0,7582,Monday,22
77.0,7583,Monday,23
94.0,7584,Tuesday,0
73.0,7585,Tuesday,1
49.0,7586,Tuesday,2
18.0,7587,Tuesday,3
9.0,7588,Tuesday,4
27.0,7589,Tuesday,5
60.0,7590,Tuesday,6
88.0,7591,Tuesday,7
40.0,7592,Tuesday,8
75.0,7593,Tuesday,9
115.0,7594,Tuesday,10
149.0,7595,Tuesday,11
162.0,7596,Tuesday,12
149.0,7597,Tuesday,13
126.0,7598,Tuesday,14
104.0,7599,Tuesday,15
208.0,7600,Tuesday,16
217.0,7601,Tuesday,17
207.0,7602,Tuesday,18
182.0,7603,Tuesday,19
146.0,7604,Tuesday,20
109.0,7605,Tuesday,21
73.0,7606,Tuesday,22
37.0,7607,Tuesday,23
89.0,7608,Wednesday,0
69.0,7609,Wednesday,1
47.0,7610,Wednesday,2
18.0,7611,Wednesday,3
9.0,7612,Wednesday,4
26.0,7613,Wednesday,5
58.0,7614,Wednesday,6
84.0,7615,Wednesday,7
54.0,7616,Wednesday,8
90.0,7617,Wednesday,9
122.0,7618,Wednesday,10
136.0,7619,Wednesday,11
122.0,7620,Wednesday,12
89.0,7621,Wednesday,13
59.0,7622,Wednesday,14
36.0,7623,Wednesday,15
201.0,7624,Wednesday,16
225.0,7625,Wednesday,17
235.0,7626,Wednesday,18
226.0,7627,Wednesday,19
201.0,7628,Wednesday,20
166.0,7629,Wednesday,21
127.0,7630,Wednesday,22
71.0,7631,Wednesday,23
72.0,7632,Thursday,0
55.0,7633,Thursday,1
22.0,7634,Thursday,2
9.0,7635,Thursday,3
30.0,7636,Thursday,4
62.0,7637,Thursday,5
13.0,7638,Thursday,6
33.0,7639,Thursday,7
69.0,7640,Thursday,8
122.0,7641,Thursday,9
179.0,7642,Thursday,10
216.0,7643,Thursday,11
215.0,7644,Thursday,12
179.0,7645,Thursday,13
135.0,7646,Thursday,14
97.0,7647,Thursday,15
259.0,7648,Thursday,16
270.0,7649,Thursday,17
259.0,7650,Thursday,18
227.0,7651,Thursday,19
183.0,7652,Thursday,20
135.0,7653,Thursday,21
92.0,7654,Thursday,22
46.0,7655,Thursday,23
54.0,7656,Friday,0
42.0,7657,Friday,1
18.0,7658,Friday,2
9.0,7659,Friday,3
24.0,7660,Friday,4
47.0,7661,Friday,5
13.0,7662,Friday,6
35.0,7663,Friday,7
71.0,7664,Friday,8
119.0,7665,Friday,9
162.0,7666,Friday,10
180.0,7667,Friday,11
163.0,7668,Friday,12
119.0,7669,Friday,13
78.0,7670,Friday,14
48.0,7671,Friday,15
307.0,7672,Friday,16
292.0,7673,Friday,17
252.0,7674,Friday,18
198.0,7675,Friday,19
140.0,7676,Friday,20
91.0,7677,Friday,21
53.0,7678,Friday,22
22.0,7679,Friday,23
54.0,7680,Saturday,0
42.0,7681,Saturday,1
18.0,7682,Saturday,2
9.0,7683,Saturday,3
24.0,7684,Saturday,4
47.0,7685,Saturday,5
167.0,7686,Saturday,6
216.0,7687,Saturday,7
168.0,7688,Saturday,8
78.0,7689,Saturday,9
22.0,7690,Saturday,10
3.0,7691,Saturday,11
0.0,7692,Saturday,12
-0.0,7693,Saturday,13
-0.0,7694,Saturday,14
-0.0,7695,Saturday,15
76.0,7696,Saturday,16
35.0,7697,Saturday,17
14.0,7698,Saturday,18
4.0,7699,Saturday,19
1.0,7700,Saturday,20
0.0,7701,Saturday,21
-0.0,7702,Saturday,22
0.0,7703,Saturday,23
63.0,7704,Sunday,0
49.0,7705,Sunday,1
21.0,7706,Sunday,2
9.0,7707,Sunday,3
27.0,7708,Sunday,4
55.0,7709,Sunday,5
10.0,7710,Sunday,6
27.0,7711,Sunday,7
58.0,7712,Sunday,8
107.0,7713,Sunday,9
166.0,7714,Sunday,10
215.0,7715,Sunday,11
235.0,7716,Sunday,12
215.0,7717,Sunday,13
182.0,7718,Sunday,14
151.0,7719,Sunday,15
270.0,7720,Sunday,16
322.0,7721,Sunday,17
357.0,7722,Sunday,18
370.0,7723,Sunday,19
357.0,7724,Sunday,20
322.0,7725,Sunday,21
271.0,7726,Sunday,22
170.0,7727,Sunday,23
100.0,7728,Monday,0
78.0,7729,Monday,1
52.0,7730,Monday,2
20.0,7731,Monday,3
11.0,7732,Monday,4
29.0,7733,Monday,5
64.0,7734,Monday,6
93.0,7735,Monday,7
50.0,7736,Monday,8
92.0,7737,Monday,9
142.0,7738,Monday,10
183.0,7739,Monday,11
200.0,7740,Monday,12
183.0,7741,Monday,13
156.0,7742,Monday,14
128.0,7743,Monday,15
240.0,7744,Monday,16
270.0,7745,Monday,17
280.0,7746,Monday,18
269.0,7747,Monday,19
240.0,7748,Monday,20
198.0,7749,Monday,21
151.0,7750,Monday,22
85.0,7751,Monday,23
105.0,7752,Tuesday,0
81.0,7753,Tuesday,1
54.0,7754,Tuesday,2
21.0,7755,Tuesday,3
10.0,7756,Tuesday,4
30.0,7757,Tuesday,5
67.0,7758,Tuesday,6
99.0,7759,Tuesday,7
45.0,7760,Tuesday,8
82.0,7761,Tuesday,9
128.0,7762,Tuesday,10
165.0,7763,Tuesday,11
181.0,7764,Tuesday,12
166.0,7765,Tuesday,13
140.0,7766,Tuesday,14
116.0,7767,Tuesday,15
231.0,7768,Tuesday,16
241.0,7769,Tuesday,17
231.0,7770,Tuesday,18
203.0,7771,Tuesday,19
163.0,7772,Tuesday,20
120.0,7773,Tuesday,21
81.0,7774,Tuesday,22
40.0,7775,Tuesday,23
100.0,7776,Wednesday,0
77.0,7777,Wednesday,1
52.0,7778,Wednesday,2
20.0,7779,Wednesday,3
11.0,7780,Wednesday,4
29.0,7781,Wednesday,5
64.0,7782,Wednesday,6
94.0,7783,Wednesday,7
59.0,7784,Wednesday,8
99.0,7785,Wednesday,9
135.0,7786,Wednesday,10
151.0,7787,Wednesday,11
135.0,7788,Wednesday,12
100.0,7789,Wednesday,13
66.0,7790,Wednesday,14
40.0,7791,Wednesday,15
223.0,7792,Wednesday,16
250.0,7793,Wednesday,17
260.0,7794,Wednesday,18
249.0,7795,Wednesday,19
223.0,7796,Wednesday,20
184.0,7797,Wednesday,21
140.0,7798,Wednesday,22
80.0,7799,Wednesday,23
80.0,7800,Thursday,0
61.0,7801,Thursday,1
25.0,7802,Thursday,2
10.0,7803,Thursday,3
33.0,7804,Thursday,4
69.0,7805,Thursday,5
14.0,7806,Thursday,6
36.0,7807,Thursday,7
77.0,7808,Thursday,8
136.0,7809,Thursday,9
199.0,7810,Thursday,10
240.0,7811,Thursday,11
241.0,7812,Thursday,12
199.0,7813,Thursday,13
150.0,7814,Thursday,14
108.0,7815,Thursday,15
287.0,7816,Thursday,16
300.0,7817,Thursday,17
287.0,7818,Thursday,18
253.0,7819,Thursday,19
204.0,7820,Thursday,20
151.0,7821,Thursday,21
102.0,7822,Thursday,22
51.0,7823,Thursday,23
60.0,7824,Friday,0
47.0,7825,Friday,1
21.0,7826,Friday,2
10.0,7827,Friday,3
26.0,7828,Friday,4
52.0,7829,Friday,5
15.0,7830,Friday,6
39.0,7831,Friday,7
79.0,7832,Friday,8
132.0,7833,Friday,9
181.0,7834,Friday,10
200.0,7835,Friday,11
180.0,7836,Friday,12
133.0,7837,Friday,13
86.0,7838,Friday,14
54.0,7839,Friday,15
341.0,7840,Friday,16
324.0,7841,Friday,17
280.0,7842,Friday,18
219.0,7843,Friday,19
156.0,7844,Friday,20
100.0,7845,Friday,21
59.0,7846,Friday,22
25.0,7847,Friday,23
60.0,7848,Saturday,0
46.0,7849,Saturday,1
21.0,7850,Saturday,2
10.0,7851,Saturday,3
27.0,7852,Saturday,4
52.0,7853,Saturday,5
186.0,7854,Saturday,6
240.0,7855,Saturday,7
186.0,7856,Saturday,8
87.0,7857,Saturday,9
24.0,7858,Saturday,10
4.0,7859,Saturday,11
0.0,7860,Saturday,12
0.0,7861,Saturday,13
0.0,7862,Saturday,14
1.0,7863,Saturday,15
85.0,7864,Saturday,16
39.0,7865,Saturday,17
15.0,7866,Saturday,18
5.0,7867,Saturday,19
1.0,7868,Saturday,20
1.0,7869,Saturday,21
1.0,7870,Saturday,22
-0.0,7871,Saturday,23
70.0,7872,Sunday,0
53.0,7873,Sunday,1
23.0,7874,Sunday,2
10.0,7875,Sunday,3
30.0,7876,Sunday,4
61.0,7877,Sunday,5
12.0,7878,Sunday,6
30.0,7879,Sunday,7
65.0,7880,Sunday,8
120.0,7881,Sunday,9
184.0,7882,Sunday,10
238.0,7883,Sunday,11
260.0,7884,Sunday,12
239.0,7885,Sunday,13
202.0,7886,Sunday,14
167.0,7887,Sunday,15
300.0,7888,Sunday,16
357.0,7889,Sunday,17
396.0,7890,Sunday,18
410.0,7891,Sunday,19
396.0,7892,Sunday,20
357.0,7893,Sunday,21
300.0,7894,Sunday,22
188.0,7895,Sunday,23
95.0,7896,Monday,0
73.0,7897,Monday,1
49.0,7898,Monday,2
19.0,7899,Monday,3
10.0,7900,Monday,4
27.0,7901,Monday,5
61.0,7902,Monday,6
89.0,7903,Monday,7
48.0,7904,Monday,8
87.0,7905,Monday,9
135.0,7906,Monday,10
174.0,7907,Monday,11
190.0,7908,Monday,12
174.0,7909,Monday,13
148.0,7910,Monday,14
122.0,7911,Monday,15
228.0,7912,Monday,16
256.0,7913,Monday,17
266.0,7914,Monday,18
256.0,7915,Monday,19
228.0,7916,Monday,20
188.0,7917,Monday,21
144.0,7918,Monday,22
81.0,7919,Monday,23
100.0,7920,Tuesday,0
77.0,7921,Tuesday,1
51.0,7922,Tuesday,2
20.0,7923,Tuesday,3
10.0,7924,Tuesday,4
29.0,7925,Tuesday,5
64.0,7926,Tuesday,6
93.0,7927,Tuesday,7
43.0,7928,Tuesday,8
79.0,7929,Tuesday,9
121.0,7930,Tuesday,10
157.0,7931,Tuesday,11
171.0,7932,Tuesday,12
156.0,7933,Tuesday,13
133.0,7934,Tuesday,14
109.0,7935,Tuesday,15
219.0,7936,Tuesday,16
229.0,7937,Tuesday,17
219.0,7938,Tuesday,18
192.0,7939,Tuesday,19
154.0,7940,Tuesday,20
114.0,7941,Tuesday,21
77.0,7942,Tuesday,22
39.0,7943,Tuesday,23
95.0,7944,Wednesday,0
73.0,7945,Wednesday,1
50.0,7946,Wednesday,2
19.0,7947,Wednesday,3
10.0,7948,Wednesday,4
27.0,7949,Wednesday,5
61.0,7950,Wednesday,6
89.0,7951,Wednesday,7
56.0,7952,Wednesday,8
94.0,7953,Wednesday,9
128.0,7954,Wednesday,10
143.0,7955,Wednesday,11
129.0,7956,Wednesday,12
94.0,7957,Wednesday,13
61.0,7958,Wednesday,14
39.0,7959,Wednesday,15
212.0,7960,Wednesday,16
238.0,7961,Wednesday,17
247.0,7962,Wednesday,18
238.0,7963,Wednesday,19
212.0,7964,Wednesday,20
175.0,7965,Wednesday,21
134.0,7966,Wednesday,22
75.0,7967,Wednesday,23
76.0,7968,Thursday,0
58.0,7969,Thursday,1
23.0,7970,Thursday,2
10.0,7971,Thursday,3
32.0,7972,Thursday,4
65.0,7973,Thursday,5
13.0,7974,Thursday,6
34.0,7975,Thursday,7
74.0,7976,Thursday,8
129.0,7977,Thursday,9
189.0,7978,Thursday,10
228.0,7979,Thursday,11
228.0,7980,Thursday,12
189.0,7981,Thursday,13
143.0,7982,Thursday,14
103.0,7983,Thursday,15
273.0,7984,Thursday,16
285.0,7985,Thursday,17
274.0,7986,Thursday,18
240.0,7987,Thursday,19
193.0,7988,Thursday,20
143.0,7989,Thursday,21
97.0,7990,Thursday,22
48.0,7991,Thursday,23
57.0,7992,Friday,0
44.0,7993,Friday,1
20.0,7994,Friday,2
10.0,7995,Friday,3
26.0,7996,Friday,4
50.0,7997,Friday,5
14.0,7998,Friday,6
36.0,7999,Friday,7
75.0,8000,Friday,8
126.0,8001,Friday,9
172.0,8002,Friday,10
190.0,8003,Friday,11
171.0,8004,Friday,12
126.0,8005,Friday,13
82.0,8006,Friday,14
51.0,8007,Friday,15
323.0,8008,Friday,16
308.0,8009,Friday,17
266.0,8010,Friday,18
208.0,8011,Friday,19
148.0,8012,Friday,20
95.0,8013,Friday,21
55.0,8014,Friday,22
24.0,8015,Friday,23
57.0,8016,Saturday,0
44.0,8017,Saturday,1
20.0,8018,Saturday,2
10.0,8019,Saturday,3
25.0,8020,Saturday,4
49.0,8021,Saturday,5
177.0,8022,Saturday,6
229.0,8023,Saturday,7
177.0,8024,Saturday,8
82.0,8025,Saturday,9
23.0,8026,Saturday,10
4.0,8027,Saturday,11
0.0,8028,Saturday,12
-0.0,8029,Saturday,13
0.0,8030,Saturday,14
0.0,8031,Saturday,15
81.0,8032,Saturday,16
37.0,8033,Saturday,17
14.0,8034,Saturday,18
4.0,8035,Saturday,19
1.0,8036,Saturday,20
1.0,8037,Saturday,21
0.0,8038,Saturday,22
-0.0,8039,Saturday,23
67.0,8040,Sunday,0
51.0,8041,Sunday,1
21.0,8042,Sunday,2
10.0,8043,Sunday,3
29.0,8044,Sunday,4
58.0,8045,Sunday,5
11.0,8046,Sunday,6
29.0,8047,Sunday,7
61.0,8048,Sunday,8
113.0,8049,Sunday,9
175.0,8050,Sunday,10
227.0,8051,Sunday,11
247.0,8052,Sunday,12
226.0,8053,Sunday,13
192.0,8054,Sunday,14
158.0,8055,Sunday,15
285.0,8056,Sunday,16
340.0,8057,Sunday,17
376.0,8058,Sunday,18
390.0,8059,Sunday,19
377.0,8060,Sunday,20
339.0,8061,Sunday,21
286.0,8062,Sunday,22
179.0,8063,Sunday,23
100.0,8064,Monday,0
77.0,8065,Monday,1
52.0,8066,Monday,2
20.0,8067,Monday,3
10.0,8068,Monday,4
29.0,8069,Monday,5
64.0,8070,Monday,6
93.0,8071,Monday,7
50.0,8072,Monday,8
92.0,8073,Monday,9
141.0,8074,Monday,10
184.0,8075,Monday,11
200.0,8076,Monday,12
184.0,8077,Monday,13
156.0,8078,Monday,14
128.0,8079,Monday,15
241.0,8080,Monday,16
270.0,8081,Monday,17
280.0,8082,Monday,18
270.0,8083,Monday,19
241.0,8084,Monday,20
198.0,8085,Monday,21
151.0,8086,Monday,22
86.0,8087,Monday,23
105.0,8088,Tuesday,0
81.0,8089,Tuesday,1
54.0,8090,Tuesday,2
21.0,8091,Tuesday,3
11.0,8092,Tuesday,4
30.0,8093,Tuesday,5
67.0,8094,Tuesday,6
98.0,8095,Tuesday,7
45.0,8096,Tuesday,8
82.0,8097,Tuesday,9
127.0,8098,Tuesday,10
165.0,8099,Tuesday,11
180.0,8100,Tuesday,12
165.0,8101,Tuesday,13
140.0,8102,Tuesday,14
116.0,8103,Tuesday,15
230.0,8104,Tuesday,16
240.0,8105,Tuesday,17
230.0,8106,Tuesday,18
202.0,8107,Tuesday,19
163.0,8108,Tuesday,20
120.0,8109,Tuesday,21
81.0,8110,Tuesday,22
41.0,8111,Tuesday,23
100.0,8112,Wednesday,0
77.0,8113,Wednesday,1
52.0,8114,Wednesday,2
20.0,8115,Wednesday,3
10.0,8116,Wednesday,4
29.0,8117,Wednesday,5
65.0,8118,Wednesday,6
93.0,8119,Wednesday,7
60.0,8120,Wednesday,8
100.0,8121,Wednesday,9
136.0,8122,Wednesday,10
150.0,8123,Wednesday,11
136.0,8124,Wednesday,12
100.0,8125,Wednesday,13
65.0,8126,Wednesday,14
41.0,8127,Wednesday,15
224.0,8128,Wednesday,16
251.0,8129,Wednesday,17
261.0,8130,Wednesday,18
251.0,8131,Wednesday,19
223.0,8132,Wednesday,20
185.0,8133,Wednesday,21
141.0,8134,Wednesday,22
80.0,8135,Wednesday,23
80.0,8136,Thursday,0
61.0,8137,Thursday,1
25.0,8138,Thursday,2
10.0,8139,Thursday,3
33.0,8140,Thursday,4
69.0,8141,Thursday,5
14.0,8142,Thursday,6
37.0,8143,Thursday,7
77.0,8144,Thursday,8
136.0,8145,Thursday,9
198.0,8146,Thursday,10
240.0,8147,Thursday,11
240.0,8148,Thursday,12
199.0,8149,Thursday,13
150.0,8150,Thursday,14
108.0,8151,Thursday,15
287.0,8152,Thursday,16
300.0,8153,Thursday,17
287.0,8154,Thursday,18
252.0,8155,Thursday,19
204.0,8156,Thursday,20
150.0,8157,Thursday,21
103.0,8158,Thursday,22
50.0,8159,Thursday,23
60.0,8160,Friday,0
47.0,8161,Friday,1
21.0,8162,Friday,2
10.0,8163,Friday,3
27.0,8164,Friday,4
52.0,8165,Friday,5
16.0,8166,Friday,6
38.0,8167,Friday,7
79.0,8168,Friday,8
133.0,8169,Friday,9
181.0,8170,Friday,10
201.0,8171,Friday,11
181.0,8172,Friday,12
133.0,8173,Friday,13
87.0,8174,Friday,14
54.0,8175,Friday,15
340.0,8176,Friday,16
325.0,8177,Friday,17
280.0,8178,Friday,18
219.0,8179,Friday,19
156.0,8180,Friday,20
100.0,8181,Friday,21
59.0,8182,Friday,22
25.0,8183,Friday,23
61.0,8184,Saturday,0
47.0,8185,Saturday,1
21.0,8186,Saturday,2
10.0,8187,Saturday,3
27.0,8188,Saturday,4
52.0,8189,Saturday,5
187.0,8190,Saturday,6
241.0,8191,Saturday,7
186.0,8192,Saturday,8
86.0,8193,Saturday,9
24.0,8194,Saturday,10
4.0,8195,Saturday,11
1.0,8196,Saturday,12
-0.0,8197,Saturday,13
-0.0,8198,Saturday,14
-0.0,8199,Saturday,15
85.0,8200,Saturday,16
39.0,8201,Saturday,17
15.0,8202,Saturday,18
5.0,8203,Saturday,19
2.0,8204,Saturday,20
-0.0,8205,Saturday,21
-0.0,8206,Saturday,22
0.0,8207,Saturday,23
70.0,8208,Sunday,0
53.0,8209,Sunday,1
23.0,8210,Sunday,2
10.0,8211,Sunday,3
30.0,8212,Sunday,4
61.0,8213,Sunday,5
12.0,8214,Sunday,6
30.0,8215,Sunday,7
65.0,8216,Sunday,8
119.0,8217,Sunday,9
184.0,8218,Sunday,10
239.0,8219,Sunday,11
260.0,8220,Sunday,12
239.0,8221,Sunday,13
203.0,8222,Sunday,14
167.0,8223,Sunday,15
301.0,8224,Sunday,16
358.0,8225,Sunday,17
397.0,8226,Sunday,18
411.0,8227,Sunday,19
396.0,8228,Sunday,20
357.0,8229,Sunday,21
300.0,8230,Sunday,22
189.0,8231,Sunday,23
115.0,8232,Monday,0
88.0,8233,Monday,1
60.0,8234,Monday,2
23.0,8235,Monday,3
12.0,8236,Monday,4
33.0,8237,Monday,5
74.0,8238,Monday,6
107.0,8239,Monday,7
57.0,8240,Monday,8
105.0,8241,Monday,9
163.0,8242,Monday,10
211.0,8243,Monday,11
230.0,8244,Monday,12
211.0,8245,Monday,13
179.0,8246,Monday,14
148.0,8247,Monday,15
276.0,8248,Monday,16
310.0,8249,Monday,17
323.0,8250,Monday,18
310.0,8251,Monday,19
276.0,8252,Monday,20
228.0,8253,Monday,21
174.0,8254,Monday,22
98.0,8255,Monday,23
120.0,8256,Tuesday,0
93.0,8257,Tuesday,1
62.0,8258,Tuesday,2
24.0,8259,Tuesday,3
12.0,8260,Tuesday,4
35.0,8261,Tuesday,5
77.0,8262,Tuesday,6
113.0,8263,Tuesday,7
52.0,8264,Tuesday,8
95.0,8265,Tuesday,9
147.0,8266,Tuesday,10
190.0,8267,Tuesday,11
208.0,8268,Tuesday,12
190.0,8269,Tuesday,13
161.0,8270,Tuesday,14
133.0,8271,Tuesday,15
264.0,8272,Tuesday,16
276.0,8273,Tuesday,17
265.0,8274,Tuesday,18
233.0,8275,Tuesday,19
187.0,8276,Tuesday,20
139.0,8277,Tuesday,21
94.0,8278,Tuesday,22
47.0,8279,Tuesday,23
115.0,8280,Wednesday,0
89.0,8281,Wednesday,1
60.0,8282,Wednesday,2
24.0,8283,Wednesday,3
12.0,8284,Wednesday,4
33.0,8285,Wednesday,5
74.0,8286,Wednesday,6
108.0,8287,Wednesday,7
69.0,8288,Wednesday,8
115.0,8289,Wednesday,9
157.0,8290,Wednesday,10
173.0,8291,Wednesday,11
156.0,8292,Wednesday,12
115.0,8293,Wednesday,13
75.0,8294,Wednesday,14
46.0,8295,Wednesday,15
256.0,8296,Wednesday,16
287.0,8297,Wednesday,17
299.0,8298,Wednesday,18
288.0,8299,Wednesday,19
256.0,8300,Wednesday,20
212.0,8301,Wednesday,21
161.0,8302,Wednesday,22
92.0,8303,Wednesday,23
93.0,8304,Thursday,0
70.0,8305,Thursday,1
28.0,8306,Thursday,2
12.0,8307,Thursday,3
38.0,8308,Thursday,4
80.0,8309,Thursday,5
16.0,8310,Thursday,6
42.0,8311,Thursday,7
89.0,8312,Thursday,8
157.0,8313,Thursday,9
229.0,8314,Thursday,10
276.0,8315,Thursday,11
276.0,8316,Thursday,12
228.0,8317,Thursday,13
173.0,8318,Thursday,14
124.0,8319,Thursday,15
331.0,8320,Thursday,16
345.0,8321,Thursday,17
331.0,8322,Thursday,18
291.0,8323,Thursday,19
234.0,8324,Thursday,20
173.0,8325,Thursday,21
117.0,8326,Thursday,22
58.0,8327,Thursday,23
68.0,8328,Friday,0
53.0,8329,Friday,1
23.0,8330,Friday,2
12.0,8331,Friday,3
30.0,8332,Friday,4
60.0,8333,Friday,5
17.0,8334,Friday,6
44.0,8335,Friday,7
91.0,8336,Friday,8
152.0,8337,Friday,9
208.0,8338,Friday,10
230.0,8339,Friday,11
208.0,8340,Friday,12
152.0,8341,Friday,13
100.0,8342,Friday,14
62.0,8343,Friday,15
391.0,8344,Friday,16
373.0,8345,Friday,17
322.0,8346,Friday,18
253.0,8347,Friday,19
180.0,8348,Friday,20
116.0,8349,Friday,21
67.0,8350,Friday,22
29.0,8351,Friday,23
69.0,8352,Saturday,0
54.0,8353,Saturday,1
23.0,8354,Saturday,2
12.0,8355,Saturday,3
30.0,8356,Saturday,4
60.0,8357,Saturday,5
215.0,8358,Saturday,6
277.0,8359,Saturday,7
214.0,8360,Saturday,8
100.0,8361,Saturday,9
28.0,8362,Saturday,10
5.0,8363,Saturday,11
0.0,8364,Saturday,12
0.0,8365,Saturday,13
-0.0,8366,Saturday,14
-0.0,8367,Saturday,15
98.0,8368,Saturday,16
45.0,8369,Saturday,17
17.0,8370,Saturday,18
6.0,8371,Saturday,19
2.0,8372,Saturday,20
-0.0,8373,Saturday,21
1.0,8374,Saturday,22
-0.0,8375,Saturday,23
80.0,8376,Sunday,0
62.0,8377,Sunday,1
27.0,8378,Sunday,2
12.0,8379,Sunday,3
35.0,8380,Sunday,4
70.0,8381,Sunday,5
13.0,8382,Sunday,6
35.0,8383,Sunday,7
75.0,8384,Sunday,8
138.0,8385,Sunday,9
211.0,8386,Sunday,10
275.0,8387,Sunday,11
300.0,8388,Sunday,12
275.0,8389,Sunday,13
233.0,8390,Sunday,14
192.0,8391,Sunday,15
346.0,8392,Sunday,16
410.0,8393,Sunday,17
455.0,8394,Sunday,18
472.0,8395,Sunday,19
456.0,8396,Sunday,20
411.0,8397,Sunday,21
346.0,8398,Sunday,22
217.0,8399,Sunday,23
100.0,8400,Monday,0
77.0,8401,Monday,1
52.0,8402,Monday,2
20.0,8403,Monday,3
10.0,8404,Monday,4
29.0,8405,Monday,5
64.0,8406,Monday,6
93.0,8407,Monday,7
50.0,8408,Monday,8
92.0,8409,Monday,9
142.0,8410,Monday,10
184.0,8411,Monday,11
201.0,8412,Monday,12
184.0,8413,Monday,13
155.0,8414,Monday,14
129.0,8415,Monday,15
240.0,8416,Monday,16
270.0,8417,Monday,17
280.0,8418,Monday,18
270.0,8419,Monday,19
240.0,8420,Monday,20
198.0,8421,Monday,21
151.0,8422,Monday,22
85.0,8423,Monday,23
105.0,8424,Tuesday,0
81.0,8425,Tuesday,1
55.0,8426,Tuesday,2
21.0,8427,Tuesday,3
10.0,8428,Tuesday,4
30.0,8429,Tuesday,5
67.0,8430,Tuesday,6
98.0,8431,Tuesday,7
45.0,8432,Tuesday,8
82.0,8433,Tuesday,9
127.0,8434,Tuesday,10
165.0,8435,Tuesday,11
180.0,8436,Tuesday,12
165.0,8437,Tuesday,13
140.0,8438,Tuesday,14
115.0,8439,Tuesday,15
230.0,8440,Tuesday,16
240.0,8441,Tuesday,17
230.0,8442,Tuesday,18
202.0,8443,Tuesday,19
162.0,8444,Tuesday,20
120.0,8445,Tuesday,21
82.0,8446,Tuesday,22
41.0,8447,Tuesday,23
100.0,8448,Wednesday,0
77.0,8449,Wednesday,1
52.0,8450,Wednesday,2
21.0,8451,Wednesday,3
11.0,8452,Wednesday,4
29.0,8453,Wednesday,5
64.0,8454,Wednesday,6
94.0,8455,Wednesday,7
60.0,8456,Wednesday,8
100.0,8457,Wednesday,9
136.0,8458,Wednesday,10
150.0,8459,Wednesday,11
135.0,8460,Wednesday,12
99.0,8461,Wednesday,13
66.0,8462,Wednesday,14
41.0,8463,Wednesday,15
223.0,8464,Wednesday,16
250.0,8465,Wednesday,17
260.0,8466,Wednesday,18
251.0,8467,Wednesday,19
223.0,8468,Wednesday,20
184.0,8469,Wednesday,21
141.0,8470,Wednesday,22
79.0,8471,Wednesday,23
80.0,8472,Thursday,0
61.0,8473,Thursday,1
25.0,8474,Thursday,2
10.0,8475,Thursday,3
33.0,8476,Thursday,4
68.0,8477,Thursday,5
14.0,8478,Thursday,6
37.0,8479,Thursday,7
78.0,8480,Thursday,8
136.0,8481,Thursday,9
199.0,8482,Thursday,10
240.0,8483,Thursday,11
241.0,8484,Thursday,12
199.0,8485,Thursday,13
151.0,8486,Thursday,14
108.0,8487,Thursday,15
288.0,8488,Thursday,16
302.0,8489,Thursday,17
288.0,8490,Thursday,18
253.0,8491,Thursday,19
204.0,8492,Thursday,20
150.0,8493,Thursday,21
102.0,8494,Thursday,22
50.0,8495,Thursday,23
60.0,8496,Friday,0
46.0,8497,Friday,1
20.0,8498,Friday,2
10.0,8499,Friday,3
26.0,8500,Friday,4
52.0,8501,Friday,5
15.0,8502,Friday,6
38.0,8503,Friday,7
79.0,8504,Friday,8
132.0,8505,Friday,9
180.0,8506,Friday,10
201.0,8507,Friday,11
181.0,8508,Friday,12
133.0,8509,Friday,13
87.0,8510,Friday,14
54.0,8511,Friday,15
341.0,8512,Friday,16
324.0,8513,Friday,17
281.0,8514,Friday,18
220.0,8515,Friday,19
156.0,8516,Friday,20
100.0,8517,Friday,21
58.0,8518,Friday,22
25.0,8519,Friday,23
60.0,8520,Saturday,0
46.0,8521,Saturday,1
20.0,8522,Saturday,2
10.0,8523,Saturday,3
27.0,8524,Saturday,4
52.0,8525,Saturday,5
186.0,8526,Saturday,6
240.0,8527,Saturday,7
186.0,8528,Saturday,8
87.0,8529,Saturday,9
24.0,8530,Saturday,10
4.0,8531,Saturday,11
1.0,8532,Saturday,12
0.0,8533,Saturday,13
1.0,8534,Saturday,14
-0.0,8535,Saturday,15
85.0,8536,Saturday,16
39.0,8537,Saturday,17
15.0,8538,Saturday,18
5.0,8539,Saturday,19
1.0,8540,Saturday,20
0.0,8541,Saturday,21
-0.0,8542,Saturday,22
0.0,8543,Saturday,23
70.0,8544,Sunday,0
54.0,8545,Sunday,1
22.0,8546,Sunday,2
10.0,8547,Sunday,3
30.0,8548,Sunday,4
60.0,8549,Sunday,5
11.0,8550,Sunday,6
29.0,8551,Sunday,7
65.0,8552,Sunday,8
119.0,8553,Sunday,9
184.0,8554,Sunday,10
238.0,8555,Sunday,11
260.0,8556,Sunday,12
238.0,8557,Sunday,13
202.0,8558,Sunday,14
167.0,8559,Sunday,15
300.0,8560,Sunday,16
357.0,8561,Sunday,17
396.0,8562,Sunday,18
410.0,8563,Sunday,19
396.0,8564,Sunday,20
